conv1, 472924, 64, 1, 3, 1, 22, 10, 7, 1, 0.5,2, compute bound
layer_64_1_conv4, 52528, 128, 2, 64, 1, 14, 4, 1, 1, 0.625,2, memory bound
layer_64_1_conv1, 15904, 64, 1, 64, 1, 14, 4, 1, 1, 0.5,2, compute bound
layer_64_1_conv2, 115920, 64, 1, 16, 4, 18, 3, 3, 1, 0.5,2, compute bound
layer_64_1_conv3, 52528, 128, 2, 64, 1, 14, 4, 1, 1, 0.625,2, memory bound
layer_64_2_conv1, 57472, 64, 1, 64, 4, 28, 2, 1, 1, 0.5,2, compute bound
layer_64_2_conv2, 115920, 64, 1, 16, 4, 18, 3, 3, 1, 0.5,2, compute bound
layer_64_2_conv3, 52528, 128, 2, 64, 1, 14, 4, 1, 1, 0.625,2, memory bound
layer_64_3_conv1, 57472, 64, 1, 64, 4, 28, 2, 1, 1, 0.5,2, compute bound
layer_64_3_conv2, 115920, 64, 1, 16, 4, 18, 3, 3, 1, 0.5,2, compute bound
layer_64_3_conv3, 52528, 128, 2, 64, 1, 14, 4, 1, 1, 0.625,2, memory bound
layer_128_1_conv4, 297344, 256, 2, 128, 2, 28, 2, 1, 1, 0.6875,2, compute bound
layer_128_1_conv1, 87886, 128, 1, 86, 3, 28, 2, 1, 1, 0.625,2, compute bound
layer_128_1_conv2, 345888, 128, 1, 16, 8, 18, 3, 3, 1, 0.625,2, compute bound
layer_128_1_conv3, 46144, 256, 2, 128, 1, 14, 2, 1, 1, 0.6875,2, compute bound
layer_128_2_conv1, 45966, 128, 1, 86, 6, 14, 2, 1, 1, 0.625,2, compute bound
layer_128_2_conv2, 82592, 128, 1, 16, 8, 26, 1, 3, 1, 0.625,2, compute bound
layer_128_2_conv3, 46144, 256, 2, 128, 1, 14, 2, 1, 1, 0.6875,2, compute bound
layer_128_3_conv1, 45966, 128, 1, 86, 6, 14, 2, 1, 1, 0.625,2, compute bound
layer_128_3_conv2, 82592, 128, 1, 16, 8, 26, 1, 3, 1, 0.625,2, compute bound
layer_128_3_conv3, 46144, 256, 2, 128, 1, 14, 2, 1, 1, 0.6875,2, compute bound
layer_128_4_conv1, 45966, 128, 1, 86, 6, 14, 2, 1, 1, 0.625,2, compute bound
layer_128_4_conv2, 82592, 128, 1, 16, 8, 26, 1, 3, 1, 0.625,2, compute bound
layer_128_4_conv3, 46144, 256, 2, 128, 1, 14, 2, 1, 1, 0.6875,2, compute bound
layer_256_1_conv4, 277486, 206, 5, 128, 4, 28, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_256_1_conv1, 87072, 256, 1, 86, 6, 14, 2, 1, 1, 0.6875,2, compute bound
layer_256_1_conv2, 376384, 256, 1, 32, 8, 14, 2, 3, 1, 0.6875,2, compute bound
layer_256_1_conv3, 42332, 206, 5, 86, 3, 14, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_256_2_conv1, 45792, 256, 1, 86, 12, 14, 1, 1, 1, 0.6875,2, compute bound
layer_256_2_conv2, 64512, 256, 1, 32, 8, 12, 1, 3, 1, 0.6875,2, compute bound
